"resultId","raceId","driverId","constructorId","grid","positionOrder","laps","milliseconds","fastestLap","fastestLapTime","fastestLapSpeed","statusId","raceTime","year","circuitId","date","time","fp1_date","fp1_time","fp2_date","fp2_time","fp3_date","fp3_time","quali_date","quali_time","sprint_date","sprint_time","Race_name","driverRef","nationality.x","dob_driver","age_at_race","driverStandingsId","points","position","positionText","wins","num_stops","status","name","Driver.of.The.Day","Team","driverId_driverofday","dob","nationality.y","driver.of.day.ind"
24693,1034,848,9,12,8,52,"5313953","52","1:28.689","239.123",1,"+32.670",2020,9,2020-08-02,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","British Grand Prix","albon","Thai",1996-03-23,35,69881,26,6,"6",0,2,"Finished","Red Bull","hamilton","Mercedes",1,1985-01-07,"British",0
24694,1034,840,211,6,9,52,"5318594","44","1:30.475","234.402",1,"+37.311",2020,9,2020-08-02,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","British Grand Prix","stroll","Canadian",1998-10-29,22,69886,20,8,"8",0,1,"Finished","Racing Point","hamilton","Mercedes",1,1985-01-07,"British",0
24695,1034,20,6,10,10,52,"5323140","44","1:30.537","234.242",1,"+41.857",2020,9,2020-08-02,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","British Grand Prix","vettel","German",1987-07-03,33,69878,10,13,"13",0,1,"Finished","Ferrari","hamilton","Mercedes",1,1985-01-07,"British",0
24696,1034,822,131,2,11,52,"5323450","41","1:29.265","237.580",1,"+42.167",2020,9,2020-08-02,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","British Grand Prix","bottas","Finnish",1989-08-28,33,69869,58,2,"2",1,2,"Finished","Mercedes","hamilton","Mercedes",1,1985-01-07,"British",0
24697,1034,847,3,20,12,52,"5333287","41","1:30.862","233.404",1,"+52.004",2020,9,2020-08-02,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","British Grand Prix","russell","British",1998-02-15,31,69883,0,19,"19",0,1,"Finished","Williams","hamilton","Mercedes",1,1985-01-07,"British",0
24698,1034,832,1,7,13,52,"5334653","47","1:29.948","235.776",1,"+53.370",2020,9,2020-08-02,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","British Grand Prix","sainz","Spanish",1994-09-01,35,69873,15,10,"10",0,2,"Finished","McLaren","hamilton","Mercedes",1,1985-01-07,"British",0
24699,1034,841,51,15,14,52,"5335488","49","1:30.977","233.109",1,"+54.205",2020,9,2020-08-02,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","British Grand Prix","giovinazzi","Italian",1993-12-14,22,69877,2,14,"14",0,1,"Finished","Alfa Romeo","hamilton","Mercedes",1,1985-01-07,"British",0
24700,1034,849,3,18,15,52,"5335832","44","1:30.501","234.335",1,"+54.549",2020,9,2020-08-02,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","British Grand Prix","latifi","Canadian",1995-06-29,31,69879,0,17,"17",0,1,"Finished","Williams","hamilton","Mercedes",1,1985-01-07,"British",0
24701,1034,154,210,17,16,52,"5336333","49","1:29.782","236.212",1,"+55.050",2020,9,2020-08-02,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","British Grand Prix","grosjean","French",1986-04-17,24,69884,0,20,"20",0,1,"Finished","Haas","hamilton","Mercedes",1,1985-01-07,"British",0
24702,1034,8,51,16,17,51,"\N","49","1:29.973","235.710",11,"\N",2020,9,2020-08-02,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","British Grand Prix","raikkonen","Finnish",1979-10-17,39,69882,0,18,"18",0,2,"+1 Lap","Alfa Romeo","hamilton","Mercedes",1,1985-01-07,"British",0
24703,1034,826,213,19,18,11,"\N","11","1:32.443","229.412",3,"\N",2020,9,2020-08-02,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","British Grand Prix","kvyat","Russian",1994-04-26,30,69880,1,15,"15",0,NA,"Accident","Alpha Tauri","hamilton","Mercedes",1,1985-01-07,"British",0
24704,1034,825,210,14,19,1,"\N","\N","\N","\N",4,"\N",2020,9,2020-08-02,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","British Grand Prix","kevin_magnussen","Danish",1992-10-05,35,69885,1,16,"16",0,NA,"Collision","Haas","hamilton","Mercedes",1,1985-01-07,"British",0
24705,1034,807,211,13,20,0,"\N","\N","\N","\N",131,"\N",2020,9,2020-08-02,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","British Grand Prix","hulkenberg","German",1987-08-19,33,69889,0,21,"21",0,NA,"Power Unit","Racing Point","hamilton","Mercedes",1,1985-01-07,"British",0
24706,1035,830,9,4,1,52,"4781993","46","1:29.465","237.049",1,"1:19:41.993",2020,9,2020-08-09,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","70th Anniversary Grand Prix","max_verstappen","Dutch",1997-09-30,22,69909,77,2,"2",1,2,"Finished","Red Bull","max_verstappen","Red Bull",830,1997-09-30,"Dutch",1
24707,1035,1,131,2,2,52,"4793319","43","1:28.451","239.766",1,"+11.326",2020,9,2020-08-09,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","70th Anniversary Grand Prix","hamilton","British",1985-01-07,22,69893,107,1,"1",3,2,"Finished","Mercedes","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
24708,1035,822,131,1,3,52,"4801224","44","1:29.765","236.256",1,"+19.231",2020,9,2020-08-09,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","70th Anniversary Grand Prix","bottas","Finnish",1989-08-28,33,69890,73,3,"3",1,2,"Finished","Mercedes","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
24709,1035,844,6,8,4,52,"4811282","39","1:30.552","234.203",1,"+29.289",2020,9,2020-08-09,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","70th Anniversary Grand Prix","leclerc","Monegasque",1997-10-16,35,69891,45,4,"4",0,1,"Finished","Ferrari","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
24710,1035,848,9,9,5,52,"4821139","46","1:29.477","237.017",1,"+39.146",2020,9,2020-08-09,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","70th Anniversary Grand Prix","albon","Thai",1996-03-23,31,69902,36,6,"6",0,2,"Finished","Red Bull","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
24711,1035,840,211,6,6,52,"4824531","45","1:30.877","233.365",1,"+42.538",2020,9,2020-08-09,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","70th Anniversary Grand Prix","stroll","Canadian",1998-10-29,35,69907,28,7,"7",0,2,"Finished","Racing Point","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
24712,1035,807,211,3,7,52,"4837944","52","1:30.087","235.412",1,"+55.951",2020,9,2020-08-09,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","70th Anniversary Grand Prix","hulkenberg","German",1987-08-19,40,69910,6,14,"14",0,3,"Finished","Racing Point","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
24713,1035,839,4,14,8,52,"4846766","50","1:30.575","234.144",1,"+1:04.773",2020,9,2020-08-09,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","70th Anniversary Grand Prix","ocon","French",1996-09-17,31,69897,16,10,"10",0,1,"Finished","Renault","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
24714,1035,846,1,10,9,52,"4847537","49","1:30.698","233.826",1,"+1:05.544",2020,9,2020-08-09,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","70th Anniversary Grand Prix","norris","British",1999-11-13,30,69892,38,5,"5",0,2,"Finished","McLaren","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
24715,1035,826,213,16,10,52,"4851662","52","1:30.738","233.723",1,"+1:09.669",2020,9,2020-08-09,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","70th Anniversary Grand Prix","kvyat","Russian",1994-04-26,21,69901,2,16,"16",0,2,"Finished","Alpha Tauri","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
24716,1035,842,213,7,11,52,"4852635","52","1:30.092","235.399",1,"+1:10.642",2020,9,2020-08-09,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","70th Anniversary Grand Prix","gasly","French",1996-02-07,33,69896,12,12,"12",0,2,"Finished","Alpha Tauri","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
24717,1035,20,6,11,12,52,"4855363","49","1:30.785","233.602",1,"+1:13.370",2020,9,2020-08-09,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","70th Anniversary Grand Prix","vettel","German",1987-07-03,33,69899,10,13,"13",0,2,"Finished","Ferrari","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
24718,1035,832,1,12,13,52,"4856063","49","1:30.556","234.193",1,"+1:14.070",2020,9,2020-08-09,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","70th Anniversary Grand Prix","sainz","Spanish",1994-09-01,33,69894,15,11,"11",0,2,"Finished","McLaren","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
24719,1035,817,4,5,14,51,"\N","39","1:31.168","232.621",11,"\N",2020,9,2020-08-09,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","70th Anniversary Grand Prix","ricciardo","Australian",1989-07-01,30,69908,20,9,"9",0,3,"+1 Lap","Renault","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
24720,1035,8,51,20,15,51,"\N","30","1:31.756","231.130",11,"\N",2020,9,2020-08-09,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","70th Anniversary Grand Prix","raikkonen","Finnish",1979-10-17,33,69903,0,18,"18",0,1,"+1 Lap","Alfa Romeo","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
24721,1035,154,210,13,16,51,"\N","51","1:30.793","233.581",11,"\N",2020,9,2020-08-09,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","70th Anniversary Grand Prix","grosjean","French",1986-04-17,22,69905,0,21,"21",0,2,"+1 Lap","Haas","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
24722,1035,841,51,19,17,51,"\N","37","1:31.826","230.954",11,"\N",2020,9,2020-08-09,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","70th Anniversary Grand Prix","giovinazzi","Italian",1993-12-14,33,69898,2,15,"15",0,2,"+1 Lap","Alfa Romeo","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
24723,1035,847,3,15,18,51,"\N","50","1:31.408","232.010",11,"\N",2020,9,2020-08-09,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","70th Anniversary Grand Prix","russell","British",1998-02-15,33,69904,0,20,"20",0,3,"+1 Lap","Williams","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
24724,1035,849,3,18,19,51,"\N","48","1:29.950","235.770",11,"\N",2020,9,2020-08-09,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","70th Anniversary Grand Prix","latifi","Canadian",1995-06-29,22,69900,0,19,"19",0,3,"+1 Lap","Williams","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
24725,1035,825,210,17,20,43,"\N","39","1:31.830","230.944",31,"\N",2020,9,2020-08-09,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","70th Anniversary Grand Prix","kevin_magnussen","Danish",1992-10-05,33,69906,1,17,"17",0,2,"Retired","Haas","max_verstappen","Red Bull",830,1997-09-30,"Dutch",0
24726,1036,1,131,1,1,66,"5505279","63","1:19.822","209.942",1,"1:31:45.279",2020,4,2020-08-16,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","hamilton","British",1985-01-07,22,69914,132,1,"1",4,2,"Finished","Mercedes","vettel","Ferrari",20,1987-07-03,"German",0
24727,1036,830,9,3,2,66,"5529456","53","1:21.477","205.677",1,"+24.177",2020,4,2020-08-16,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","max_verstappen","Dutch",1997-09-30,22,69930,95,2,"2",1,2,"Finished","Red Bull","vettel","Ferrari",20,1987-07-03,"German",0
24728,1036,822,131,2,3,66,"5550031","66","1:18.183","214.343",1,"+44.752",2020,4,2020-08-16,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","bottas","Finnish",1989-08-28,22,69911,89,3,"3",1,3,"Finished","Mercedes","vettel","Ferrari",20,1987-07-03,"German",0
24729,1036,840,211,5,4,65,"\N","56","1:22.024","204.306",11,"\N",2020,4,2020-08-16,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","stroll","Canadian",1998-10-29,33,69928,40,5,"5",0,2,"+1 Lap","Racing Point","vettel","Ferrari",20,1987-07-03,"German",0
24730,1036,815,211,4,5,65,"\N","58","1:22.515","203.090",11,"\N",2020,4,2020-08-16,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","perez","Mexican",1990-01-26,35,69916,32,8,"8",0,1,"+1 Lap","Racing Point","vettel","Ferrari",20,1987-07-03,"German",0
24731,1036,832,1,7,6,65,"\N","59","1:21.771","204.938",11,"\N",2020,4,2020-08-16,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","sainz","Spanish",1994-09-01,35,69915,23,9,"9",0,2,"+1 Lap","McLaren","vettel","Ferrari",20,1987-07-03,"German",0
24732,1036,20,6,11,7,65,"\N","48","1:22.707","202.618",11,"\N",2020,4,2020-08-16,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","vettel","German",1987-07-03,31,69920,16,11,"11",0,1,"+1 Lap","Ferrari","vettel","Ferrari",20,1987-07-03,"German",1
24733,1036,848,9,6,8,65,"\N","41","1:22.194","203.883",11,"\N",2020,4,2020-08-16,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","albon","Thai",1996-03-23,40,69923,40,6,"6",0,2,"+1 Lap","Red Bull","vettel","Ferrari",20,1987-07-03,"German",0
24734,1036,842,213,10,9,65,"\N","44","1:22.543","203.021",11,"\N",2020,4,2020-08-16,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","gasly","French",1996-02-07,22,69917,14,13,"13",0,2,"+1 Lap","Alpha Tauri","vettel","Ferrari",20,1987-07-03,"German",0
24735,1036,846,1,8,10,65,"\N","56","1:22.392","203.393",11,"\N",2020,4,2020-08-16,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","norris","British",1999-11-13,22,69913,39,7,"7",0,2,"+1 Lap","McLaren","vettel","Ferrari",20,1987-07-03,"German",0
24736,1036,817,4,13,11,65,"\N","51","1:22.464","203.215",11,"\N",2020,4,2020-08-16,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","ricciardo","Australian",1989-07-01,30,69929,20,10,"10",0,1,"+1 Lap","Renault","vettel","Ferrari",20,1987-07-03,"German",0
24737,1036,826,213,12,12,65,"\N","47","1:22.336","203.531",11,"\N",2020,4,2020-08-16,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","kvyat","Russian",1994-04-26,22,69922,2,16,"16",0,2,"+1 Lap","Alpha Tauri","vettel","Ferrari",20,1987-07-03,"German",0
24738,1036,839,4,15,13,65,"\N","65","1:22.174","203.933",11,"\N",2020,4,2020-08-16,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","ocon","French",1996-09-17,30,69918,16,12,"12",0,1,"+1 Lap","Renault","vettel","Ferrari",20,1987-07-03,"German",0
24739,1036,8,51,14,14,65,"\N","47","1:21.888","204.645",11,"\N",2020,4,2020-08-16,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","raikkonen","Finnish",1979-10-17,22,69924,0,18,"18",0,2,"+1 Lap","Alfa Romeo","vettel","Ferrari",20,1987-07-03,"German",0
24740,1036,825,210,16,15,65,"\N","64","1:23.474","200.757",11,"\N",2020,4,2020-08-16,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","kevin_magnussen","Danish",1992-10-05,27,69927,1,17,"17",0,1,"+1 Lap","Haas","vettel","Ferrari",20,1987-07-03,"German",0
24741,1036,841,51,20,16,65,"\N","47","1:21.801","204.863",11,"\N",2020,4,2020-08-16,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","giovinazzi","Italian",1993-12-14,26,69919,2,15,"15",0,2,"+1 Lap","Alfa Romeo","vettel","Ferrari",20,1987-07-03,"German",0
24742,1036,847,3,18,17,65,"\N","37","1:22.503","203.119",11,"\N",2020,4,2020-08-16,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","russell","British",1998-02-15,34,69925,0,20,"20",0,2,"+1 Lap","Williams","vettel","Ferrari",20,1987-07-03,"German",0
24743,1036,849,3,19,18,64,"\N","60","1:22.030","204.291",12,"\N",2020,4,2020-08-16,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","latifi","Canadian",1995-06-29,34,69921,0,19,"19",0,2,"+2 Laps","Williams","vettel","Ferrari",20,1987-07-03,"German",0
24744,1036,154,210,17,19,64,"\N","64","1:20.409","208.409",12,"\N",2020,4,2020-08-16,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","grosjean","French",1986-04-17,22,69926,0,21,"21",0,2,"+2 Laps","Haas","vettel","Ferrari",20,1987-07-03,"German",0
24745,1036,844,6,9,20,38,"\N","35","1:23.968","199.576",40,"\N",2020,4,2020-08-16,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Spanish Grand Prix","leclerc","Monegasque",1997-10-16,25,69912,45,4,"4",0,1,"Electronics","Ferrari","vettel","Ferrari",20,1987-07-03,"German",0
24746,1037,1,131,1,1,44,"5048761","28","1:47.758","233.990",1,"1:24:08.761",2020,13,2020-08-30,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Belgian Grand Prix","hamilton","British",1985-01-07,21,69935,157,1,"1",5,1,"Finished","Mercedes","gasly","Alpha Tauri",842,1996-02-07,"French",0
24747,1037,822,131,2,2,44,"5057209","27","1:47.983","233.503",1,"+8.448",2020,13,2020-08-30,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Belgian Grand Prix","bottas","Finnish",1989-08-28,30,69932,107,3,"3",1,1,"Finished","Mercedes","gasly","Alpha Tauri",842,1996-02-07,"French",0
24748,1037,830,9,3,3,44,"5064216","27","1:48.305","232.809",1,"+15.455",2020,13,2020-08-30,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Belgian Grand Prix","max_verstappen","Dutch",1997-09-30,22,69951,110,2,"2",1,1,"Finished","Red Bull","gasly","Alpha Tauri",842,1996-02-07,"French",0
24749,1037,817,4,4,4,44,"5067638","44","1:47.483","234.589",1,"+18.877",2020,13,2020-08-30,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Belgian Grand Prix","ricciardo","Australian",1989-07-01,35,69950,33,8,"8",0,1,"Finished","Renault","gasly","Alpha Tauri",842,1996-02-07,"French",0
24750,1037,839,4,6,5,44,"5089411","44","1:48.540","232.305",1,"+40.650",2020,13,2020-08-30,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Belgian Grand Prix","ocon","French",1996-09-17,30,69939,26,10,"10",0,1,"Finished","Renault","gasly","Alpha Tauri",842,1996-02-07,"French",0
24751,1037,848,9,5,6,44,"5091473","27","1:48.736","231.886",1,"+42.712",2020,13,2020-08-30,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Belgian Grand Prix","albon","Thai",1996-03-23,35,69944,48,4,"4",0,1,"Finished","Red Bull","gasly","Alpha Tauri",842,1996-02-07,"French",0
24752,1037,846,1,10,7,44,"5092535","39","1:48.552","232.279",1,"+43.774",2020,13,2020-08-30,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Belgian Grand Prix","norris","British",1999-11-13,22,69934,45,6,"6",0,1,"Finished","McLaren","gasly","Alpha Tauri",842,1996-02-07,"French",0
24753,1037,842,213,12,8,44,"5096132","29","1:47.839","233.815",1,"+47.371",2020,13,2020-08-30,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Belgian Grand Prix","gasly","French",1996-02-07,22,69938,18,12,"12",0,1,"Finished","Alpha Tauri","gasly","Alpha Tauri",842,1996-02-07,"French",1
24754,1037,840,211,9,9,44,"5101364","34","1:49.136","231.036",1,"+52.603",2020,13,2020-08-30,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Belgian Grand Prix","stroll","Canadian",1998-10-29,22,69949,42,7,"7",0,1,"Finished","Racing Point","gasly","Alpha Tauri",842,1996-02-07,"French",0
24755,1037,815,211,8,10,44,"5101940","20","1:48.389","232.628",1,"+53.179",2020,13,2020-08-30,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Belgian Grand Prix","perez","Mexican",1990-01-26,22,69937,33,9,"9",0,1,"Finished","Racing Point","gasly","Alpha Tauri",842,1996-02-07,"French",0
24756,1037,826,213,11,11,44,"5118961","28","1:49.832","229.572",1,"+1:10.200",2020,13,2020-08-30,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Belgian Grand Prix","kvyat","Russian",1994-04-26,40,69943,2,16,"16",0,1,"Finished","Alpha Tauri","gasly","Alpha Tauri",842,1996-02-07,"French",0
24757,1037,8,51,16,12,44,"5120265","28","1:49.822","229.593",1,"+1:11.504",2020,13,2020-08-30,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Belgian Grand Prix","raikkonen","Finnish",1979-10-17,22,69945,0,18,"18",0,1,"Finished","Alfa Romeo","gasly","Alpha Tauri",842,1996-02-07,"French",0
24758,1037,20,6,14,13,44,"5121655","31","1:49.958","229.309",1,"+1:12.894",2020,13,2020-08-30,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Belgian Grand Prix","vettel","German",1987-07-03,39,69941,16,13,"13",0,1,"Finished","Ferrari","gasly","Alpha Tauri",842,1996-02-07,"French",0
24759,1037,844,6,13,14,44,"5123681","26","1:47.840","233.813",1,"+1:14.920",2020,13,2020-08-30,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Belgian Grand Prix","leclerc","Monegasque",1997-10-16,35,69933,45,5,"5",0,2,"Finished","Ferrari","gasly","Alpha Tauri",842,1996-02-07,"French",0
24760,1037,154,210,17,15,44,"5125554","28","1:50.018","229.184",1,"+1:16.793",2020,13,2020-08-30,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Belgian Grand Prix","grosjean","French",1986-04-17,30,69947,0,21,"21",0,1,"Finished","Haas","gasly","Alpha Tauri",842,1996-02-07,"French",0
24761,1037,849,3,19,16,44,"5126556","32","1:48.048","233.362",1,"+1:17.795",2020,13,2020-08-30,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Belgian Grand Prix","latifi","Canadian",1995-06-29,22,69942,0,19,"19",0,2,"Finished","Williams","gasly","Alpha Tauri",842,1996-02-07,"French",0
24762,1037,825,210,20,17,44,"5134301","37","1:48.083","233.287",1,"+1:25.540",2020,13,2020-08-30,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Belgian Grand Prix","kevin_magnussen","Danish",1992-10-05,25,69948,1,17,"17",0,2,"Finished","Haas","gasly","Alpha Tauri",842,1996-02-07,"French",0
24763,1037,841,51,18,18,9,"\N","9","1:51.793","225.545",3,"\N",2020,13,2020-08-30,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Belgian Grand Prix","giovinazzi","Italian",1993-12-14,20,69940,2,15,"15",0,NA,"Accident","Alfa Romeo","gasly","Alpha Tauri",842,1996-02-07,"French",0
24764,1037,847,3,15,19,9,"\N","5","1:51.754","225.624",138,"\N",2020,13,2020-08-30,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Belgian Grand Prix","russell","British",1998-02-15,31,69946,0,20,"20",0,NA,"Debris","Williams","gasly","Alpha Tauri",842,1996-02-07,"French",0
24765,1037,832,1,7,20,0,"\N","\N","\N","\N",43,"\N",2020,13,2020-08-30,"13:10:00","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Belgian Grand Prix","sainz","Spanish",1994-09-01,30,69936,23,11,"11",0,NA,"Exhaust","McLaren","gasly","Alpha Tauri",842,1996-02-07,"French",0
